0,1,2,3,4,5,6,7,8,9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15811627301615377,0.15024046205749364,0.2500994432634603,0.11669859924455148,0.11088303291905938,0.10867604283192342,0.04603806777992964,0.05365945061372791,0.08366010618492715,0.10260539551020063
0.1791646160662647,0.1968819732988329,0.2626218574924986,0.11663643629259372,0.06895415965278673,0.07266403337190037,0.06981079753616348,0.10813368229477813,0.0778039070323156,0.28259491985512075
0.204553262759229,0.29853793932294354,0.27075580983716135,0.09894257090799982,0.06477419093091495,0.11970503153845807,0.08376174798803765,0.06309622452371237,0.06808127158029613,0.20197807540716017
0.17541663966248378,0.28425341962537765,0.26215968256295197,0.09610776719923549,0.08491694207164235,0.10513832645066203,0.07405879457090335,0.16266403277140226,0.06000374885468169,0.2305207284506683
0.21515545649602866,0.2614508331623809,0.22213932018968582,0.11219315830890249,0.06617438187820963,0.13709193648687093,0.09567783230934511,0.2551940850839861,0.10482223828876674,0.2244918498329056
0.19277970927505655,0.2460486872290296,0.21941168399223826,0.14216417464237066,0.09462600802029991,0.17191857275492747,0.17431300628692797,0.2472887117948494,0.20204664164669703,0.2363971587958201
0.18756180867281824,0.23568945684181952,0.2269045166598382,0.09058100240982354,0.09946569787928233,0.18895843444119745,0.0856813254358348,0.29251237601456687,0.12937521186035283,0.2168914754849314
0.18079714895641172,0.2304908133877318,0.21712843947522756,0.10946493072766142,0.08295188832331193,0.18594292358882894,0.15161264033915106,0.2877438419549952,0.12692353035677878,0.21856273513129218
0.18146058415984456,0.20850040342124287,0.22230334325052167,0.12201570445765414,0.1931924182674105,0.18737061485179726,0.09701122416033812,0.2790984196417748,0.1687662917486695,0.20514672494676878
0.16568414732226347,0.19958580628287856,0.2100660962280385,0.12467743202899263,0.1880004900290966,0.15610876240018817,0.11973261563801808,0.2644989346689674,0.17665675195870853,0.1971094025698522
0.20151444294380633,0.18612985547271702,0.20708655981640578,0.1429036149390834,0.225654367100543,0.17578052916457373,0.13435029477249644,0.26043444927293796,0.13988965525655772,0.1967204754103252
0.18421421926836554,0.18967921587215028,0.1959122985511908,0.11584213771481575,0.24395720036748114,0.1911101022889986,0.14165480064010688,0.24907197823892244,0.14828702649434308,0.19382940807690258
0.18543647605051777,0.18673634976763392,0.2015943582193038,0.12929191883391486,0.2067083542110778,0.1661938209377295,0.10133783947250859,0.2416560651720107,0.17701417215579826,0.1851659274293094
0.1760172597715123,0.19224180972467053,0.280909120042698,0.10670672133233526,0.17303986983914135,0.15695793306995726,0.09689458477947546,0.2273454097192111,0.21209471966687687,0.18659900641941712
0.18223394189411865,0.19068432257470247,0.23871944599223663,0.09592240583602693,0.1688414671866268,0.19501638523700426,0.10178347533045572,0.22844890990847494,0.22836351165679972,0.17953556364773596
